Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Waitlist Candidates,2020,Idaho,ID,Heart,
Waitlist Candidates,2020,Idaho,ID,Kidney,123.0
Waitlist Candidates,2020,Idaho,ID,Kidney-Pancreas,
Waitlist Candidates,2020,Idaho,ID,Liver,57.0
Waitlist Candidates,2020,Idaho,ID,Lung,
Waitlist Candidates,2020,Idaho,ID,Pancreas,
Waitlist Candidates,2020,Illinois,IL,All,2461.0
Waitlist Candidates,2020,Illinois,IL,Heart,201.0
Waitlist Candidates,2020,Illinois,IL,Kidney,1675.0
Waitlist Candidates,2020,Illinois,IL,Kidney-Pancreas,96.0
Waitlist Candidates,2020,Illinois,IL,Liver,466.0
Waitlist Candidates,2020,Illinois,IL,Lung,103.0
Waitlist Candidates,2020,Illinois,IL,Pancreas,36.0
Waitlist Candidates,2020,Indiana,IN,All,885.0
Waitlist Candidates,2020,Indiana,IN,Heart,108.0
Waitlist Candidates,2020,Indiana,IN,Kidney,531.0
Waitlist Candidates,2020,Indiana,IN,Kidney-Pancreas,28.0
Waitlist Candidates,2020,Indiana,IN,Liver,217.0
Waitlist Candidates,2020,Indiana,IN,Lung,52.0
Waitlist Candidates,2020,Indiana,IN,Pancreas,
Waitlist Candidates,2020,Iowa,IA,All,463.0
Waitlist Candidates,2020,Iowa,IA,Heart,40.0
Waitlist Candidates,2020,Iowa,IA,Kidney,287.0
Waitlist Candidates,2020,Iowa,IA,Kidney-Pancreas,
Waitlist Candidates,2020,Iowa,IA,Liver,100.0
Waitlist Candidates,2020,Iowa,IA,Lung,28.0
Waitlist Candidates,2020,Iowa,IA,Pancreas,
Waitlist Candidates,2020,Kansas,KS,All,370.0
Waitlist Candidates,2020,Kansas,KS,Heart,54.0
Waitlist Candidates,2020,Kansas,KS,Kidney,231.0
Waitlist Candidates,2020,Kansas,KS,Kidney-Pancreas,
Waitlist Candidates,2020,Kansas,KS,Liver,67.0
Waitlist Candidates,2020,Kansas,KS,Lung,21.0
Waitlist Candidates,2020,Kansas,KS,Pancreas,0.0
Waitlist Candidates,2020,Kentucky,KY,All,757.0
Waitlist Candidates,2020,Kentucky,KY,Heart,68.0
Waitlist Candidates,2020,Kentucky,KY,Kidney,473.0
Waitlist Candidates,2020,Kentucky,KY,Kidney-Pancreas,19.0
Waitlist Candidates,2020,Kentucky,KY,Liver,177.0
Waitlist Candidates,2020,Kentucky,KY,Lung,44.0
Waitlist Candidates,2020,Kentucky,KY,Pancreas,
Waitlist Candidates,2020,Louisiana,LA,All,841.0
Waitlist Candidates,2020,Louisiana,LA,Heart,46.0
Waitlist Candidates,2020,Louisiana,LA,Kidney,565.0
Waitlist Candidates,2020,Louisiana,LA,Kidney-Pancreas,37.0
Waitlist Candidates,2020,Louisiana,LA,Liver,181.0
Waitlist Candidates,2020,Louisiana,LA,Lung,33.0
Waitlist Candidates,2020,Louisiana,LA,Pancreas,
Waitlist Candidates,2020,Maine,ME,All,175.0
Waitlist Candidates,2020,Maine,ME,Heart,17.0
Waitlist Candidates,2020,Maine,ME,Kidney,106.0
Waitlist Candidates,2020,Maine,ME,Kidney-Pancreas,
Waitlist Candidates,2020,Maine,ME,Liver,47.0
Waitlist Candidates,2020,Maine,ME,Lung,
Waitlist Candidates,2020,Maine,ME,Pancreas,0.0
Waitlist Candidates,2020,Maryland,MD,All,1299.0
Waitlist Candidates,2020,Maryland,MD,Heart,102.0
Waitlist Candidates,2020,Maryland,MD,Kidney,788.0
Waitlist Candidates,2020,Maryland,MD,Kidney-Pancreas,45.0
Waitlist Candidates,2020,Maryland,MD,Liver,368.0
Waitlist Candidates,2020,Maryland,MD,Lung,58.0
Waitlist Candidates,2020,Maryland,MD,Pancreas,23.0
Waitlist Candidates,2020,Massachusetts,MA,All,1349.0
Waitlist Candidates,2020,Massachusetts,MA,Heart,85.0
Waitlist Candidates,2020,Massachusetts,MA,Kidney,853.0
Waitlist Candidates,2020,Massachusetts,MA,Kidney-Pancreas,18.0
Waitlist Candidates,2020,Massachusetts,MA,Liver,377.0
Waitlist Candidates,2020,Massachusetts,MA,Lung,62.0
Waitlist Candidates,2020,Massachusetts,MA,Pancreas,
Waitlist Candidates,2020,Michigan,MI,All,1355.0
Waitlist Candidates,2020,Michigan,MI,Heart,140.0
Waitlist Candidates,2020,Michigan,MI,Kidney,841.0
Waitlist Candidates,2020,Michigan,MI,Kidney-Pancreas,20.0
Waitlist Candidates,2020,Michigan,MI,Liver,272.0
Waitlist Candidates,2020,Michigan,MI,Lung,127.0
Waitlist Candidates,2020,Michigan,MI,Pancreas,27.0
Waitlist Candidates,2020,Minnesota,MN,All,698.0
Waitlist Candidates,2020,Minnesota,MN,Heart,59.0
Waitlist Candidates,2020,Minnesota,MN,Kidney,465.0
Waitlist Candidates,2020,Minnesota,MN,Kidney-Pancreas,40.0
Waitlist Candidates,2020,Minnesota,MN,Liver,138.0
Waitlist Candidates,2020,Minnesota,MN,Lung,41.0
Waitlist Candidates,2020,Minnesota,MN,Pancreas,
Waitlist Candidates,2020,Mississippi,MS,All,638.0
Waitlist Candidates,2020,Mississippi,MS,Heart,27.0
Waitlist Candidates,2020,Mississippi,MS,Kidney,472.0
Waitlist Candidates,2020,Mississippi,MS,Kidney-Pancreas,
Waitlist Candidates,2020,Mississippi,MS,Liver,140.0
Waitlist Candidates,2020,Mississippi,MS,Lung,
Waitlist Candidates,2020,Mississippi,MS,Pancreas,
Waitlist Candidates,2020,Missouri,MO,All,902.0
Waitlist Candidates,2020,Missouri,MO,Heart,87.0
Waitlist Candidates,2020,Missouri,MO,Kidney,573.0
Waitlist Candidates,2020,Missouri,MO,Kidney-Pancreas,23.0
Waitlist Candidates,2020,Missouri,MO,Liver,205.0
Waitlist Candidates,2020,Missouri,MO,Lung,45.0
Waitlist Candidates,2020,Missouri,MO,Pancreas,
Waitlist Candidates,2020,Montana,MT,All,97.0
Waitlist Candidates,2020,Montana,MT,Heart,
Waitlist Candidates,2020,Montana,MT,Kidney,59.0
Waitlist Candidates,2020,Montana,MT,Kidney-Pancreas,
Waitlist Candidates,2020,Montana,MT,Liver,27.0
Waitlist Candidates,2020,Montana,MT,Lung,
Waitlist Candidates,2020,Montana,MT,Pancreas,0.0
Waitlist Candidates,2020,Nebraska,NE,All,243.0
Waitlist Candidates,2020,Nebraska,NE,Heart,28.0
Waitlist Candidates,2020,Nebraska,NE,Kidney,136.0
Waitlist Candidates,2020,Nebraska,NE,Kidney-Pancreas,
Waitlist Candidates,2020,Nebraska,NE,Liver,75.0
Waitlist Candidates,2020,Nebraska,NE,Lung,
Waitlist Candidates,2020,Nebraska,NE,Pancreas,
Waitlist Candidates,2020,Nevada,NV,All,368.0
Waitlist Candidates,2020,Nevada,NV,Heart,25.0
Waitlist Candidates,2020,Nevada,NV,Kidney,233.0
Waitlist Candidates,2020,Nevada,NV,Kidney-Pancreas,
Waitlist Candidates,2020,Nevada,NV,Liver,103.0
Waitlist Candidates,2020,Nevada,NV,Lung,
Waitlist Candidates,2020,Nevada,NV,Pancreas,
Waitlist Candidates,2020,New Hampshire,NH,All,221.0
Waitlist Candidates,2020,New Hampshire,NH,Heart,
Waitlist Candidates,2020,New Hampshire,NH,Kidney,135.0
Waitlist Candidates,2020,New Hampshire,NH,Kidney-Pancreas,
Waitlist Candidates,2020,New Hampshire,NH,Liver,63.0
Waitlist Candidates,2020,New Hampshire,NH,Lung,
Waitlist Candidates,2020,New Hampshire,NH,Pancreas,0.0
Waitlist Candidates,2020,New Jersey,NJ,All,1743.0
Waitlist Candidates,2020,New Jersey,NJ,Heart,126.0
Waitlist Candidates,2020,New Jersey,NJ,Kidney,1208.0
Waitlist Candidates,2020,New Jersey,NJ,Kidney-Pancreas,44.0
Waitlist Candidates,2020,New Jersey,NJ,Liver,339.0
Waitlist Candidates,2020,New Jersey,NJ,Lung,80.0
Waitlist Candidates,2020,New Jersey,NJ,Pancreas,
Waitlist Candidates,2020,New Mexico,NM,All,281.0
Waitlist Candidates,2020,New Mexico,NM,Heart,
Waitlist Candidates,2020,New Mexico,NM,Kidney,187.0
Waitlist Candidates,2020,New Mexico,NM,Kidney-Pancreas,
Waitlist Candidates,2020,New Mexico,NM,Liver,77.0
Waitlist Candidates,2020,New Mexico,NM,Lung,
Waitlist Candidates,2020,New Mexico,NM,Pancreas,
Waitlist Candidates,2020,New York,NY,All,3521.0
Waitlist Candidates,2020,New York,NY,Heart,263.0
Waitlist Candidates,2020,New York,NY,Kidney,2492.0
Waitlist Candidates,2020,New York,NY,Kidney-Pancreas,107.0
Waitlist Candidates,2020,New York,NY,Liver,671.0
Waitlist Candidates,2020,New York,NY,Lung,152.0
Waitlist Candidates,2020,New York,NY,Pancreas,65.0
Waitlist Candidates,2020,North Carolina,NC,All,1675.0
Waitlist Candidates,2020,North Carolina,NC,Heart,156.0
Waitlist Candidates,2020,North Carolina,NC,Kidney,1170.0
Waitlist Candidates,2020,North Carolina,NC,Kidney-Pancreas,61.0
Waitlist Candidates,2020,North Carolina,NC,Liver,245.0
Waitlist Candidates,2020,North Carolina,NC,Lung,96.0
Waitlist Candidates,2020,North Carolina,NC,Pancreas,36.0
Waitlist Candidates,2020,North Dakota,ND,All,111.0
Waitlist Candidates,2020,North Dakota,ND,Heart,
Waitlist Candidates,2020,North Dakota,ND,Kidney,78.0
Waitlist Candidates,2020,North Dakota,ND,Kidney-Pancreas,
Waitlist Candidates,2020,North Dakota,ND,Liver,26.0
Waitlist Candidates,2020,North Dakota,ND,Lung,
Waitlist Candidates,2020,North Dakota,ND,Pancreas,
Waitlist Candidates,2020,Not Reported,NR,All,
Waitlist Candidates,2020,Not Reported,NR,Heart,
Waitlist Candidates,2020,Not Reported,NR,Kidney,
Waitlist Candidates,2020,Not Reported,NR,Kidney-Pancreas,0.0
Waitlist Candidates,2020,Not Reported,NR,Liver,
Waitlist Candidates,2020,Not Reported,NR,Lung,0.0
Waitlist Candidates,2020,Not Reported,NR,Pancreas,0.0
Waitlist Candidates,2020,Ohio,OH,All,2111.0
Waitlist Candidates,2020,Ohio,OH,Heart,187.0
Waitlist Candidates,2020,Ohio,OH,Kidney,1285.0
Waitlist Candidates,2020,Ohio,OH,Kidney-Pancreas,48.0
Waitlist Candidates,2020,Ohio,OH,Liver,566.0
Waitlist Candidates,2020,Ohio,OH,Lung,144.0
Waitlist Candidates,2020,Ohio,OH,Pancreas,17.0
Waitlist Candidates,2020,Oklahoma,OK,All,468.0
Waitlist Candidates,2020,Oklahoma,OK,Heart,49.0
Waitlist Candidates,2020,Oklahoma,OK,Kidney,264.0
Waitlist Candidates,2020,Oklahoma,OK,Kidney-Pancreas,
Waitlist Candidates,2020,Oklahoma,OK,Liver,139.0
Waitlist Candidates,2020,Oklahoma,OK,Lung,24.0
Waitlist Candidates,2020,Oklahoma,OK,Pancreas,0.0
Waitlist Candidates,2020,Oregon,OR,All,462.0
Waitlist Candidates,2020,Oregon,OR,Heart,50.0
Waitlist Candidates,2020,Oregon,OR,Kidney,292.0
Waitlist Candidates,2020,Oregon,OR,Kidney-Pancreas,
Waitlist Candidates,2020,Oregon,OR,Liver,104.0
Waitlist Candidates,2020,Oregon,OR,Lung,21.0
Waitlist Candidates,2020,Oregon,OR,Pancreas,
Waitlist Candidates,2020,Pacific Ocean Territories,PO,All,
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Heart,0.0
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Kidney,0.0
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Kidney-Pancreas,0.0
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Liver,
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Lung,0.0
Waitlist Candidates,2020,Pacific Ocean Territories,PO,Pancreas,0.0
Waitlist Candidates,2020,Pennsylvania,PA,All,2401.0
Waitlist Candidates,2020,Pennsylvania,PA,Heart,154.0
Waitlist Candidates,2020,Pennsylvania,PA,Kidney,1549.0
Waitlist Candidates,2020,Pennsylvania,PA,Kidney-Pancreas,58.0
Waitlist Candidates,2020,Pennsylvania,PA,Liver,545.0
Waitlist Candidates,2020,Pennsylvania,PA,Lung,172.0
Waitlist Candidates,2020,Pennsylvania,PA,Pancreas,17.0
Waitlist Candidates,2020,Puerto Rico,PR,All,204.0
Waitlist Candidates,2020,Puerto Rico,PR,Heart,
Waitlist Candidates,2020,Puerto Rico,PR,Kidney,132.0
Waitlist Candidates,2020,Puerto Rico,PR,Kidney-Pancreas,
Waitlist Candidates,2020,Puerto Rico,PR,Liver,63.0
Waitlist Candidates,2020,Puerto Rico,PR,Lung,
Waitlist Candidates,2020,Puerto Rico,PR,Pancreas,0.0
Waitlist Candidates,2020,Rhode Island,RI,All,172.0
Waitlist Candidates,2020,Rhode Island,RI,Heart,
Waitlist Candidates,2020,Rhode Island,RI,Kidney,104.0
Waitlist Candidates,2020,Rhode Island,RI,Kidney-Pancreas,0.0
Waitlist Candidates,2020,Rhode Island,RI,Liver,51.0
Waitlist Candidates,2020,Rhode Island,RI,Lung,
Waitlist Candidates,2020,Rhode Island,RI,Pancreas,0.0
Waitlist Candidates,2020,South Carolina,SC,All,995.0
Waitlist Candidates,2020,South Carolina,SC,Heart,92.0
Waitlist Candidates,2020,South Carolina,SC,Kidney,704.0
Waitlist Candidates,2020,South Carolina,SC,Kidney-Pancreas,40.0
Waitlist Candidates,2020,South Carolina,SC,Liver,164.0
Waitlist Candidates,2020,South Carolina,SC,Lung,28.0
Waitlist Candidates,2020,South Carolina,SC,Pancreas,
Waitlist Candidates,2020,South Dakota,SD,All,143.0
Waitlist Candidates,2020,South Dakota,SD,Heart,
Waitlist Candidates,2020,South Dakota,SD,Kidney,103.0
Waitlist Candidates,2020,South Dakota,SD,Kidney-Pancreas,
Waitlist Candidates,2020,South Dakota,SD,Liver,37.0
Waitlist Candidates,2020,South Dakota,SD,Lung,
Waitlist Candidates,2020,South Dakota,SD,Pancreas,0.0
Waitlist Candidates,2020,Tennessee,TN,All,1200.0
Waitlist Candidates,2020,Tennessee,TN,Heart,138.0
Waitlist Candidates,2020,Tennessee,TN,Kidney,777.0
Waitlist Candidates,2020,Tennessee,TN,Kidney-Pancreas,
Waitlist Candidates,2020,Tennessee,TN,Liver,261.0
Waitlist Candidates,2020,Tennessee,TN,Lung,43.0
Waitlist Candidates,2020,Tennessee,TN,Pancreas,
Waitlist Candidates,2020,Texas,TX,All,5383.0
Waitlist Candidates,2020,Texas,TX,Heart,368.0
Waitlist Candidates,2020,Texas,TX,Kidney,3551.0
Waitlist Candidates,2020,Texas,TX,Kidney-Pancreas,101.0
Waitlist Candidates,2020,Texas,TX,Liver,1365.0
Waitlist Candidates,2020,Texas,TX,Lung,244.0
Waitlist Candidates,2020,Texas,TX,Pancreas,24.0
Waitlist Candidates,2020,Utah,UT,All,428.0
Waitlist Candidates,2020,Utah,UT,Heart,31.0
Waitlist Candidates,2020,Utah,UT,Kidney,253.0
Waitlist Candidates,2020,Utah,UT,Kidney-Pancreas,
Waitlist Candidates,2020,Utah,UT,Liver,138.0
Waitlist Candidates,2020,Utah,UT,Lung,
Waitlist Candidates,2020,Utah,UT,Pancreas,
Waitlist Candidates,2020,Vermont,VT,All,81.0
Waitlist Candidates,2020,Vermont,VT,Heart,
Waitlist Candidates,2020,Vermont,VT,Kidney,41.0
Waitlist Candidates,2020,Vermont,VT,Kidney-Pancreas,0.0
Waitlist Candidates,2020,Vermont,VT,Liver,30.0
Waitlist Candidates,2020,Vermont,VT,Lung,
Waitlist Candidates,2020,Vermont,VT,Pancreas,0.0
Waitlist Candidates,2020,Virgin Islands,VI,All,
Waitlist Candidates,2020,Virgin Islands,VI,Heart,0.0
Waitlist Candidates,2020,Virgin Islands,VI,Kidney,
Waitlist Candidates,2020,Virgin Islands,VI,Kidney-Pancreas,
Waitlist Candidates,2020,Virgin Islands,VI,Liver,
Waitlist Candidates,2020,Virgin Islands,VI,Lung,0.0
Waitlist Candidates,2020,Virgin Islands,VI,Pancreas,0.0
Waitlist Candidates,2020,Virginia,VA,All,1721.0
Waitlist Candidates,2020,Virginia,VA,Heart,160.0
Waitlist Candidates,2020,Virginia,VA,Kidney,1178.0
Waitlist Candidates,2020,Virginia,VA,Kidney-Pancreas,49.0
Waitlist Candidates,2020,Virginia,VA,Liver,354.0
Waitlist Candidates,2020,Virginia,VA,Lung,56.0
Waitlist Candidates,2020,Virginia,VA,Pancreas,22.0
Waitlist Candidates,2020,Washington,WA,All,843.0
Waitlist Candidates,2020,Washington,WA,Heart,89.0
Waitlist Candidates,2020,Washington,WA,Kidney,538.0
Waitlist Candidates,2020,Washington,WA,Kidney-Pancreas,19.0
Waitlist Candidates,2020,Washington,WA,Liver,176.0
Waitlist Candidates,2020,Washington,WA,Lung,40.0
Waitlist Candidates,2020,Washington,WA,Pancreas,
Waitlist Candidates,2020,West Virginia,WV,All,292.0
Waitlist Candidates,2020,West Virginia,WV,Heart,22.0
Waitlist Candidates,2020,West Virginia,WV,Kidney,181.0
Waitlist Candidates,2020,West Virginia,WV,Kidney-Pancreas,
Waitlist Candidates,2020,West Virginia,WV,Liver,72.0
Waitlist Candidates,2020,West Virginia,WV,Lung,24.0
Waitlist Candidates,2020,West Virginia,WV,Pancreas,
Waitlist Candidates,2020,Wisconsin,WI,All,967.0
Waitlist Candidates,2020,Wisconsin,WI,Heart,118.0
Waitlist Candidates,2020,Wisconsin,WI,Kidney,511.0
Waitlist Candidates,2020,Wisconsin,WI,Kidney-Pancreas,28.0
Waitlist Candidates,2020,Wisconsin,WI,Liver,313.0
Waitlist Candidates,2020,Wisconsin,WI,Lung,41.0
Waitlist Candidates,2020,Wisconsin,WI,Pancreas,21.0
Waitlist Candidates,2020,Wyoming,WY,All,75.0
Waitlist Candidates,2020,Wyoming,WY,Heart,
Waitlist Candidates,2020,Wyoming,WY,Kidney,51.0
Waitlist Candidates,2020,Wyoming,WY,Kidney-Pancreas,
Waitlist Candidates,2020,Wyoming,WY,Liver,
Waitlist Candidates,2020,Wyoming,WY,Lung,
Waitlist Candidates,2020,Wyoming,WY,Pancreas,0.0
Waitlist Candidates,2021,Alabama,AL,All,884.0
Waitlist Candidates,2021,Alabama,AL,Heart,48.0
Waitlist Candidates,2021,Alabama,AL,Kidney,614.0
Waitlist Candidates,2021,Alabama,AL,Kidney-Pancreas,20.0
Waitlist Candidates,2021,Alabama,AL,Liver,189.0
Waitlist Candidates,2021,Alabama,AL,Lung,44.0
Waitlist Candidates,2021,Alabama,AL,Pancreas,
Waitlist Candidates,2021,Alaska,AK,All,77.0
Waitlist Candidates,2021,Alaska,AK,Heart,
Waitlist Candidates,2021,Alaska,AK,Kidney,59.0
Waitlist Candidates,2021,Alaska,AK,Kidney-Pancreas,0.0
Waitlist Candidates,2021,Alaska,AK,Liver,
Waitlist Candidates,2021,Alaska,AK,Lung,
Waitlist Candidates,2021,Alaska,AK,Pancreas,0.0
Waitlist Candidates,2021,All,All,All,60471.0
Waitlist Candidates,2021,All,All,Heart,4948.0
Waitlist Candidates,2021,All,All,Kidney,40085.0
Waitlist Candidates,2021,All,All,Kidney-Pancreas,1434.0
Waitlist Candidates,2021,All,All,Liver,13439.0
Waitlist Candidates,2021,All,All,Lung,3064.0
Waitlist Candidates,2021,All,All,Pancreas,433.0
Waitlist Candidates,2021,Arizona,AZ,All,1041.0
Waitlist Candidates,2021,Arizona,AZ,Heart,76.0
Waitlist Candidates,2021,Arizona,AZ,Kidney,621.0
Waitlist Candidates,2021,Arizona,AZ,Kidney-Pancreas,21.0
Waitlist Candidates,2021,Arizona,AZ,Liver,279.0
Waitlist Candidates,2021,Arizona,AZ,Lung,88.0
Waitlist Candidates,2021,Arizona,AZ,Pancreas,
Waitlist Candidates,2021,Arkansas,AR,All,440.0
Waitlist Candidates,2021,Arkansas,AR,Heart,35.0
Waitlist Candidates,2021,Arkansas,AR,Kidney,291.0
Waitlist Candidates,2021,Arkansas,AR,Kidney-Pancreas,
Waitlist Candidates,2021,Arkansas,AR,Liver,99.0
Waitlist Candidates,2021,Arkansas,AR,Lung,18.0
Waitlist Candidates,2021,Arkansas,AR,Pancreas,0.0
Waitlist Candidates,2021,California,CA,All,7209.0
Waitlist Candidates,2021,California,CA,Heart,525.0
Waitlist Candidates,2021,California,CA,Kidney,4855.0
Waitlist Candidates,2021,California,CA,Kidney-Pancreas,117.0
Waitlist Candidates,2021,California,CA,Liver,1704.0
Waitlist Candidates,2021,California,CA,Lung,347.0
Waitlist Candidates,2021,California,CA,Pancreas,17.0
Waitlist Candidates,2021,Colorado,CO,All,877.0
Waitlist Candidates,2021,Colorado,CO,Heart,61.0
Waitlist Candidates,2021,Colorado,CO,Kidney,557.0
Waitlist Candidates,2021,Colorado,CO,Kidney-Pancreas,
Waitlist Candidates,2021,Colorado,CO,Liver,226.0
Waitlist Candidates,2021,Colorado,CO,Lung,42.0
Waitlist Candidates,2021,Colorado,CO,Pancreas,19.0
Waitlist Candidates,2021,Connecticut,CT,All,655.0
Waitlist Candidates,2021,Connecticut,CT,Heart,106.0
Waitlist Candidates,2021,Connecticut,CT,Kidney,419.0
Waitlist Candidates,2021,Connecticut,CT,Kidney-Pancreas,
Waitlist Candidates,2021,Connecticut,CT,Liver,126.0
Waitlist Candidates,2021,Connecticut,CT,Lung,28.0
Waitlist Candidates,2021,Connecticut,CT,Pancreas,0.0
Waitlist Candidates,2021,Delaware,DE,All,198.0
Waitlist Candidates,2021,Delaware,DE,Heart,
Waitlist Candidates,2021,Delaware,DE,Kidney,117.0
Waitlist Candidates,2021,Delaware,DE,Kidney-Pancreas,
Waitlist Candidates,2021,Delaware,DE,Liver,56.0
Waitlist Candidates,2021,Delaware,DE,Lung,19.0
Waitlist Candidates,2021,Delaware,DE,Pancreas,0.0
Waitlist Candidates,2021,District of Columbia,DC,All,108.0
Waitlist Candidates,2021,District of Columbia,DC,Heart,
Waitlist Candidates,2021,District of Columbia,DC,Kidney,81.0
Waitlist Candidates,2021,District of Columbia,DC,Kidney-Pancreas,
Waitlist Candidates,2021,District of Columbia,DC,Liver,17.0
Waitlist Candidates,2021,District of Columbia,DC,Lung,
Waitlist Candidates,2021,District of Columbia,DC,Pancreas,
Waitlist Candidates,2021,Florida,FL,All,3447.0
Waitlist Candidates,2021,Florida,FL,Heart,344.0
Waitlist Candidates,2021,Florida,FL,Kidney,2061.0
Waitlist Candidates,2021,Florida,FL,Kidney-Pancreas,61.0
Waitlist Candidates,2021,Florida,FL,Liver,914.0
Waitlist Candidates,2021,Florida,FL,Lung,224.0
Waitlist Candidates,2021,Florida,FL,Pancreas,23.0
Waitlist Candidates,2021,Foreign Country,,All,112.0
Waitlist Candidates,2021,Foreign Country,,Heart,
Waitlist Candidates,2021,Foreign Country,,Kidney,44.0
Waitlist Candidates,2021,Foreign Country,,Kidney-Pancreas,
Waitlist Candidates,2021,Foreign Country,,Liver,49.0
Waitlist Candidates,2021,Foreign Country,,Lung,
Waitlist Candidates,2021,Foreign Country,,Pancreas,0.0
Waitlist Candidates,2021,Georgia,GA,All,1964.0
Waitlist Candidates,2021,Georgia,GA,Heart,148.0
Waitlist Candidates,2021,Georgia,GA,Kidney,1435.0
Waitlist Candidates,2021,Georgia,GA,Kidney-Pancreas,59.0
Waitlist Candidates,2021,Georgia,GA,Liver,369.0
Waitlist Candidates,2021,Georgia,GA,Lung,46.0
Waitlist Candidates,2021,Georgia,GA,Pancreas,
Waitlist Candidates,2021,Hawaii,HI,All,190.0
Waitlist Candidates,2021,Hawaii,HI,Heart,16.0
Waitlist Candidates,2021,Hawaii,HI,Kidney,143.0
Waitlist Candidates,2021,Hawaii,HI,Kidney-Pancreas,
Waitlist Candidates,2021,Hawaii,HI,Liver,31.0
Waitlist Candidates,2021,Hawaii,HI,Lung,
Waitlist Candidates,2021,Hawaii,HI,Pancreas,0.0
Waitlist Candidates,2021,Idaho,ID,All,229.0
Waitlist Candidates,2021,Idaho,ID,Heart,
Waitlist Candidates,2021,Idaho,ID,Kidney,151.0
Waitlist Candidates,2021,Idaho,ID,Kidney-Pancreas,
Waitlist Candidates,2021,Idaho,ID,Liver,60.0
Waitlist Candidates,2021,Idaho,ID,Lung,
Waitlist Candidates,2021,Idaho,ID,Pancreas,
Waitlist Candidates,2021,Illinois,IL,All,2982.0
Waitlist Candidates,2021,Illinois,IL,Heart,221.0
Waitlist Candidates,2021,Illinois,IL,Kidney,2045.0
Waitlist Candidates,2021,Illinois,IL,Kidney-Pancreas,125.0
Waitlist Candidates,2021,Illinois,IL,Liver,529.0
Waitlist Candidates,2021,Illinois,IL,Lung,177.0
Waitlist Candidates,2021,Illinois,IL,Pancreas,32.0
Waitlist Candidates,2021,Indiana,IN,All,1121.0
Waitlist Candidates,2021,Indiana,IN,Heart,98.0
Waitlist Candidates,2021,Indiana,IN,Kidney,753.0
Waitlist Candidates,2021,Indiana,IN,Kidney-Pancreas,27.0
Waitlist Candidates,2021,Indiana,IN,Liver,235.0
Waitlist Candidates,2021,Indiana,IN,Lung,61.0
Waitlist Candidates,2021,Indiana,IN,Pancreas,
Waitlist Candidates,2021,Iowa,IA,All,484.0
Waitlist Candidates,2021,Iowa,IA,Heart,46.0
Waitlist Candidates,2021,Iowa,IA,Kidney,319.0
Waitlist Candidates,2021,Iowa,IA,Kidney-Pancreas,18.0
Waitlist Candidates,2021,Iowa,IA,Liver,89.0
Waitlist Candidates,2021,Iowa,IA,Lung,27.0
Waitlist Candidates,2021,Iowa,IA,Pancreas,
Waitlist Candidates,2021,Kansas,KS,All,423.0
Waitlist Candidates,2021,Kansas,KS,Heart,58.0
Waitlist Candidates,2021,Kansas,KS,Kidney,271.0
Waitlist Candidates,2021,Kansas,KS,Kidney-Pancreas,
Waitlist Candidates,2021,Kansas,KS,Liver,87.0
Waitlist Candidates,2021,Kansas,KS,Lung,
Waitlist Candidates,2021,Kansas,KS,Pancreas,
