Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Waitlist Candidates,2018,Virginia,VA,Pancreas,23
Waitlist Candidates,2018,Washington,WA,All,1000
Waitlist Candidates,2018,Washington,WA,Heart,104
Waitlist Candidates,2018,Washington,WA,Kidney,623
Waitlist Candidates,2018,Washington,WA,Kidney-Pancreas,
Waitlist Candidates,2018,Washington,WA,Liver,235
Waitlist Candidates,2018,Washington,WA,Lung,53
Waitlist Candidates,2018,Washington,WA,Pancreas,
Waitlist Candidates,2018,West Virginia,WV,All,291
Waitlist Candidates,2018,West Virginia,WV,Heart,26
Waitlist Candidates,2018,West Virginia,WV,Kidney,156
Waitlist Candidates,2018,West Virginia,WV,Kidney-Pancreas,
Waitlist Candidates,2018,West Virginia,WV,Liver,95
Waitlist Candidates,2018,West Virginia,WV,Lung,24
Waitlist Candidates,2018,West Virginia,WV,Pancreas,
Waitlist Candidates,2018,Wisconsin,WI,All,985
Waitlist Candidates,2018,Wisconsin,WI,Heart,108
Waitlist Candidates,2018,Wisconsin,WI,Kidney,560
Waitlist Candidates,2018,Wisconsin,WI,Kidney-Pancreas,44
Waitlist Candidates,2018,Wisconsin,WI,Liver,260
Waitlist Candidates,2018,Wisconsin,WI,Lung,45
Waitlist Candidates,2018,Wisconsin,WI,Pancreas,24
Waitlist Candidates,2018,Wyoming,WY,All,54
Waitlist Candidates,2018,Wyoming,WY,Heart,
Waitlist Candidates,2018,Wyoming,WY,Kidney,31
Waitlist Candidates,2018,Wyoming,WY,Kidney-Pancreas,0
Waitlist Candidates,2018,Wyoming,WY,Liver,
Waitlist Candidates,2018,Wyoming,WY,Lung,
Waitlist Candidates,2018,Wyoming,WY,Pancreas,
Waitlist Candidates,2019,Alabama,AL,All,807
Waitlist Candidates,2019,Alabama,AL,Heart,41
Waitlist Candidates,2019,Alabama,AL,Kidney,570
Waitlist Candidates,2019,Alabama,AL,Kidney-Pancreas,
Waitlist Candidates,2019,Alabama,AL,Liver,184
Waitlist Candidates,2019,Alabama,AL,Lung,25
Waitlist Candidates,2019,Alabama,AL,Pancreas,
Waitlist Candidates,2019,Alaska,AK,All,82
Waitlist Candidates,2019,Alaska,AK,Heart,
Waitlist Candidates,2019,Alaska,AK,Kidney,57
Waitlist Candidates,2019,Alaska,AK,Kidney-Pancreas,
Waitlist Candidates,2019,Alaska,AK,Liver,
Waitlist Candidates,2019,Alaska,AK,Lung,
Waitlist Candidates,2019,Alaska,AK,Pancreas,0
Waitlist Candidates,2019,All,All,All,61163
Waitlist Candidates,2019,All,All,Heart,4658
Waitlist Candidates,2019,All,All,Kidney,41100
Waitlist Candidates,2019,All,All,Kidney-Pancreas,1420
Waitlist Candidates,2019,All,All,Liver,12941
Waitlist Candidates,2019,All,All,Lung,3218
Waitlist Candidates,2019,All,All,Pancreas,452
Waitlist Candidates,2019,Arizona,AZ,All,1126
Waitlist Candidates,2019,Arizona,AZ,Heart,75
Waitlist Candidates,2019,Arizona,AZ,Kidney,652
Waitlist Candidates,2019,Arizona,AZ,Kidney-Pancreas,20
Waitlist Candidates,2019,Arizona,AZ,Liver,311
Waitlist Candidates,2019,Arizona,AZ,Lung,109
Waitlist Candidates,2019,Arizona,AZ,Pancreas,
Waitlist Candidates,2019,Arkansas,AR,All,467
Waitlist Candidates,2019,Arkansas,AR,Heart,37
Waitlist Candidates,2019,Arkansas,AR,Kidney,321
Waitlist Candidates,2019,Arkansas,AR,Kidney-Pancreas,
Waitlist Candidates,2019,Arkansas,AR,Liver,98
Waitlist Candidates,2019,Arkansas,AR,Lung,17
Waitlist Candidates,2019,Arkansas,AR,Pancreas,
Waitlist Candidates,2019,California,CA,All,7733
Waitlist Candidates,2019,California,CA,Heart,475
Waitlist Candidates,2019,California,CA,Kidney,5547
Waitlist Candidates,2019,California,CA,Kidney-Pancreas,110
Waitlist Candidates,2019,California,CA,Liver,1546
Waitlist Candidates,2019,California,CA,Lung,340
Waitlist Candidates,2019,California,CA,Pancreas,17
Waitlist Candidates,2019,Colorado,CO,All,757
Waitlist Candidates,2019,Colorado,CO,Heart,49
Waitlist Candidates,2019,Colorado,CO,Kidney,503
Waitlist Candidates,2019,Colorado,CO,Kidney-Pancreas,
Waitlist Candidates,2019,Colorado,CO,Liver,183
Waitlist Candidates,2019,Colorado,CO,Lung,37
Waitlist Candidates,2019,Colorado,CO,Pancreas,
Waitlist Candidates,2019,Connecticut,CT,All,670
Waitlist Candidates,2019,Connecticut,CT,Heart,85
Waitlist Candidates,2019,Connecticut,CT,Kidney,422
Waitlist Candidates,2019,Connecticut,CT,Kidney-Pancreas,
Waitlist Candidates,2019,Connecticut,CT,Liver,146
Waitlist Candidates,2019,Connecticut,CT,Lung,31
Waitlist Candidates,2019,Connecticut,CT,Pancreas,
Waitlist Candidates,2019,Delaware,DE,All,228
Waitlist Candidates,2019,Delaware,DE,Heart,
Waitlist Candidates,2019,Delaware,DE,Kidney,142
Waitlist Candidates,2019,Delaware,DE,Kidney-Pancreas,
Waitlist Candidates,2019,Delaware,DE,Liver,54
Waitlist Candidates,2019,Delaware,DE,Lung,23
Waitlist Candidates,2019,Delaware,DE,Pancreas,
Waitlist Candidates,2019,District of Columbia,DC,All,174
Waitlist Candidates,2019,District of Columbia,DC,Heart,
Waitlist Candidates,2019,District of Columbia,DC,Kidney,121
Waitlist Candidates,2019,District of Columbia,DC,Kidney-Pancreas,
Waitlist Candidates,2019,District of Columbia,DC,Liver,40
Waitlist Candidates,2019,District of Columbia,DC,Lung,
Waitlist Candidates,2019,District of Columbia,DC,Pancreas,
Waitlist Candidates,2019,Florida,FL,All,3902
Waitlist Candidates,2019,Florida,FL,Heart,291
Waitlist Candidates,2019,Florida,FL,Kidney,2597
Waitlist Candidates,2019,Florida,FL,Kidney-Pancreas,82
Waitlist Candidates,2019,Florida,FL,Liver,813
Waitlist Candidates,2019,Florida,FL,Lung,227
Waitlist Candidates,2019,Florida,FL,Pancreas,
Waitlist Candidates,2019,Foreign Country,NA,All,155
Waitlist Candidates,2019,Foreign Country,NA,Heart,25
Waitlist Candidates,2019,Foreign Country,NA,Kidney,59
Waitlist Candidates,2019,Foreign Country,NA,Kidney-Pancreas,
Waitlist Candidates,2019,Foreign Country,NA,Liver,52
Waitlist Candidates,2019,Foreign Country,NA,Lung,22
Waitlist Candidates,2019,Foreign Country,NA,Pancreas,
Waitlist Candidates,2019,Georgia,GA,All,1876
Waitlist Candidates,2019,Georgia,GA,Heart,105
Waitlist Candidates,2019,Georgia,GA,Kidney,1347
Waitlist Candidates,2019,Georgia,GA,Kidney-Pancreas,31
Waitlist Candidates,2019,Georgia,GA,Liver,405
Waitlist Candidates,2019,Georgia,GA,Lung,60
Waitlist Candidates,2019,Georgia,GA,Pancreas,
Waitlist Candidates,2019,Hawaii,HI,All,195
Waitlist Candidates,2019,Hawaii,HI,Heart,
Waitlist Candidates,2019,Hawaii,HI,Kidney,153
Waitlist Candidates,2019,Hawaii,HI,Kidney-Pancreas,
Waitlist Candidates,2019,Hawaii,HI,Liver,31
Waitlist Candidates,2019,Hawaii,HI,Lung,
Waitlist Candidates,2019,Hawaii,HI,Pancreas,
Waitlist Candidates,2019,Idaho,ID,All,212
Waitlist Candidates,2019,Idaho,ID,Heart,17
Waitlist Candidates,2019,Idaho,ID,Kidney,142
Waitlist Candidates,2019,Idaho,ID,Kidney-Pancreas,
Waitlist Candidates,2019,Idaho,ID,Liver,48
Waitlist Candidates,2019,Idaho,ID,Lung,
Waitlist Candidates,2019,Idaho,ID,Pancreas,0
Waitlist Candidates,2019,Illinois,IL,All,2660
Waitlist Candidates,2019,Illinois,IL,Heart,219
Waitlist Candidates,2019,Illinois,IL,Kidney,1771
Waitlist Candidates,2019,Illinois,IL,Kidney-Pancreas,119
Waitlist Candidates,2019,Illinois,IL,Liver,503
Waitlist Candidates,2019,Illinois,IL,Lung,138
Waitlist Candidates,2019,Illinois,IL,Pancreas,27
Waitlist Candidates,2019,Indiana,IN,All,1038
Waitlist Candidates,2019,Indiana,IN,Heart,136
Waitlist Candidates,2019,Indiana,IN,Kidney,634
Waitlist Candidates,2019,Indiana,IN,Kidney-Pancreas,41
Waitlist Candidates,2019,Indiana,IN,Liver,243
Waitlist Candidates,2019,Indiana,IN,Lung,54
Waitlist Candidates,2019,Indiana,IN,Pancreas,
Waitlist Candidates,2019,Iowa,IA,All,507
Waitlist Candidates,2019,Iowa,IA,Heart,44
Waitlist Candidates,2019,Iowa,IA,Kidney,343
Waitlist Candidates,2019,Iowa,IA,Kidney-Pancreas,17
Waitlist Candidates,2019,Iowa,IA,Liver,83
Waitlist Candidates,2019,Iowa,IA,Lung,25
Waitlist Candidates,2019,Iowa,IA,Pancreas,
Waitlist Candidates,2019,Kansas,KS,All,380
Waitlist Candidates,2019,Kansas,KS,Heart,48
Waitlist Candidates,2019,Kansas,KS,Kidney,230
Waitlist Candidates,2019,Kansas,KS,Kidney-Pancreas,
Waitlist Candidates,2019,Kansas,KS,Liver,81
Waitlist Candidates,2019,Kansas,KS,Lung,22
Waitlist Candidates,2019,Kansas,KS,Pancreas,0
Waitlist Candidates,2019,Kentucky,KY,All,754
Waitlist Candidates,2019,Kentucky,KY,Heart,82
Waitlist Candidates,2019,Kentucky,KY,Kidney,450
Waitlist Candidates,2019,Kentucky,KY,Kidney-Pancreas,
Waitlist Candidates,2019,Kentucky,KY,Liver,177
Waitlist Candidates,2019,Kentucky,KY,Lung,55
Waitlist Candidates,2019,Kentucky,KY,Pancreas,0
Waitlist Candidates,2019,Louisiana,LA,All,937
Waitlist Candidates,2019,Louisiana,LA,Heart,50
Waitlist Candidates,2019,Louisiana,LA,Kidney,601
Waitlist Candidates,2019,Louisiana,LA,Kidney-Pancreas,33
Waitlist Candidates,2019,Louisiana,LA,Liver,232
Waitlist Candidates,2019,Louisiana,LA,Lung,43
Waitlist Candidates,2019,Louisiana,LA,Pancreas,
Waitlist Candidates,2019,Maine,ME,All,163
Waitlist Candidates,2019,Maine,ME,Heart,22
Waitlist Candidates,2019,Maine,ME,Kidney,98
Waitlist Candidates,2019,Maine,ME,Kidney-Pancreas,
Waitlist Candidates,2019,Maine,ME,Liver,36
Waitlist Candidates,2019,Maine,ME,Lung,
Waitlist Candidates,2019,Maine,ME,Pancreas,
Waitlist Candidates,2019,Maryland,MD,All,1421
Waitlist Candidates,2019,Maryland,MD,Heart,98
Waitlist Candidates,2019,Maryland,MD,Kidney,945
Waitlist Candidates,2019,Maryland,MD,Kidney-Pancreas,64
Waitlist Candidates,2019,Maryland,MD,Liver,320
Waitlist Candidates,2019,Maryland,MD,Lung,73
Waitlist Candidates,2019,Maryland,MD,Pancreas,
Waitlist Candidates,2019,Massachusetts,MA,All,1439
Waitlist Candidates,2019,Massachusetts,MA,Heart,78
Waitlist Candidates,2019,Massachusetts,MA,Kidney,908
Waitlist Candidates,2019,Massachusetts,MA,Kidney-Pancreas,28
Waitlist Candidates,2019,Massachusetts,MA,Liver,418
Waitlist Candidates,2019,Massachusetts,MA,Lung,59
Waitlist Candidates,2019,Massachusetts,MA,Pancreas,
Waitlist Candidates,2019,Michigan,MI,All,1558
Waitlist Candidates,2019,Michigan,MI,Heart,124
Waitlist Candidates,2019,Michigan,MI,Kidney,1008
Waitlist Candidates,2019,Michigan,MI,Kidney-Pancreas,24
Waitlist Candidates,2019,Michigan,MI,Liver,314
Waitlist Candidates,2019,Michigan,MI,Lung,140
Waitlist Candidates,2019,Michigan,MI,Pancreas,
Waitlist Candidates,2019,Minnesota,MN,All,894
Waitlist Candidates,2019,Minnesota,MN,Heart,79
Waitlist Candidates,2019,Minnesota,MN,Kidney,606
Waitlist Candidates,2019,Minnesota,MN,Kidney-Pancreas,49
Waitlist Candidates,2019,Minnesota,MN,Liver,155
Waitlist Candidates,2019,Minnesota,MN,Lung,48
Waitlist Candidates,2019,Minnesota,MN,Pancreas,22
Waitlist Candidates,2019,Mississippi,MS,All,736
Waitlist Candidates,2019,Mississippi,MS,Heart,56
Waitlist Candidates,2019,Mississippi,MS,Kidney,520
Waitlist Candidates,2019,Mississippi,MS,Kidney-Pancreas,
Waitlist Candidates,2019,Mississippi,MS,Liver,157
Waitlist Candidates,2019,Mississippi,MS,Lung,
Waitlist Candidates,2019,Mississippi,MS,Pancreas,
Waitlist Candidates,2019,Missouri,MO,All,935
Waitlist Candidates,2019,Missouri,MO,Heart,92
Waitlist Candidates,2019,Missouri,MO,Kidney,597
Waitlist Candidates,2019,Missouri,MO,Kidney-Pancreas,23
Waitlist Candidates,2019,Missouri,MO,Liver,184
Waitlist Candidates,2019,Missouri,MO,Lung,63
Waitlist Candidates,2019,Missouri,MO,Pancreas,
Waitlist Candidates,2019,Montana,MT,All,134
Waitlist Candidates,2019,Montana,MT,Heart,
Waitlist Candidates,2019,Montana,MT,Kidney,89
Waitlist Candidates,2019,Montana,MT,Kidney-Pancreas,
Waitlist Candidates,2019,Montana,MT,Liver,20
Waitlist Candidates,2019,Montana,MT,Lung,
Waitlist Candidates,2019,Montana,MT,Pancreas,0
Waitlist Candidates,2019,Nebraska,NE,All,279
Waitlist Candidates,2019,Nebraska,NE,Heart,38
Waitlist Candidates,2019,Nebraska,NE,Kidney,164
Waitlist Candidates,2019,Nebraska,NE,Kidney-Pancreas,
Waitlist Candidates,2019,Nebraska,NE,Liver,73
Waitlist Candidates,2019,Nebraska,NE,Lung,
Waitlist Candidates,2019,Nebraska,NE,Pancreas,
Waitlist Candidates,2019,Nevada,NV,All,353
Waitlist Candidates,2019,Nevada,NV,Heart,18
Waitlist Candidates,2019,Nevada,NV,Kidney,238
Waitlist Candidates,2019,Nevada,NV,Kidney-Pancreas,
Waitlist Candidates,2019,Nevada,NV,Liver,92
Waitlist Candidates,2019,Nevada,NV,Lung,16
Waitlist Candidates,2019,Nevada,NV,Pancreas,
Waitlist Candidates,2019,New Hampshire,NH,All,209
Waitlist Candidates,2019,New Hampshire,NH,Heart,17
Waitlist Candidates,2019,New Hampshire,NH,Kidney,126
Waitlist Candidates,2019,New Hampshire,NH,Kidney-Pancreas,
Waitlist Candidates,2019,New Hampshire,NH,Liver,62
Waitlist Candidates,2019,New Hampshire,NH,Lung,
Waitlist Candidates,2019,New Hampshire,NH,Pancreas,
Waitlist Candidates,2019,New Jersey,NJ,All,1953
Waitlist Candidates,2019,New Jersey,NJ,Heart,114
Waitlist Candidates,2019,New Jersey,NJ,Kidney,1337
Waitlist Candidates,2019,New Jersey,NJ,Kidney-Pancreas,42
Waitlist Candidates,2019,New Jersey,NJ,Liver,364
Waitlist Candidates,2019,New Jersey,NJ,Lung,137
Waitlist Candidates,2019,New Jersey,NJ,Pancreas,20
Waitlist Candidates,2019,New Mexico,NM,All,339
Waitlist Candidates,2019,New Mexico,NM,Heart,
Waitlist Candidates,2019,New Mexico,NM,Kidney,232
Waitlist Candidates,2019,New Mexico,NM,Kidney-Pancreas,
Waitlist Candidates,2019,New Mexico,NM,Liver,84
Waitlist Candidates,2019,New Mexico,NM,Lung,19
Waitlist Candidates,2019,New Mexico,NM,Pancreas,0
Waitlist Candidates,2019,New York,NY,All,4408
Waitlist Candidates,2019,New York,NY,Heart,298
Waitlist Candidates,2019,New York,NY,Kidney,3177
Waitlist Candidates,2019,New York,NY,Kidney-Pancreas,114
Waitlist Candidates,2019,New York,NY,Liver,765
Waitlist Candidates,2019,New York,NY,Lung,233
Waitlist Candidates,2019,New York,NY,Pancreas,64
Waitlist Candidates,2019,North Carolina,NC,All,1844
Waitlist Candidates,2019,North Carolina,NC,Heart,184
Waitlist Candidates,2019,North Carolina,NC,Kidney,1334
Waitlist Candidates,2019,North Carolina,NC,Kidney-Pancreas,65
Waitlist Candidates,2019,North Carolina,NC,Liver,244
Waitlist Candidates,2019,North Carolina,NC,Lung,93
Waitlist Candidates,2019,North Carolina,NC,Pancreas,38
Waitlist Candidates,2019,North Dakota,ND,All,92
Waitlist Candidates,2019,North Dakota,ND,Heart,
Waitlist Candidates,2019,North Dakota,ND,Kidney,57
Waitlist Candidates,2019,North Dakota,ND,Kidney-Pancreas,
Waitlist Candidates,2019,North Dakota,ND,Liver,17
Waitlist Candidates,2019,North Dakota,ND,Lung,
Waitlist Candidates,2019,North Dakota,ND,Pancreas,
Waitlist Candidates,2019,Not Reported,NR,All,
Waitlist Candidates,2019,Not Reported,NR,Heart,
Waitlist Candidates,2019,Not Reported,NR,Kidney,
Waitlist Candidates,2019,Not Reported,NR,Kidney-Pancreas,0
Waitlist Candidates,2019,Not Reported,NR,Liver,
Waitlist Candidates,2019,Not Reported,NR,Lung,
Waitlist Candidates,2019,Not Reported,NR,Pancreas,0
Waitlist Candidates,2019,Ohio,OH,All,2244
Waitlist Candidates,2019,Ohio,OH,Heart,168
Waitlist Candidates,2019,Ohio,OH,Kidney,1346
Waitlist Candidates,2019,Ohio,OH,Kidney-Pancreas,46
Waitlist Candidates,2019,Ohio,OH,Liver,604
Waitlist Candidates,2019,Ohio,OH,Lung,170
Waitlist Candidates,2019,Ohio,OH,Pancreas,
Waitlist Candidates,2019,Oklahoma,OK,All,523
Waitlist Candidates,2019,Oklahoma,OK,Heart,41
Waitlist Candidates,2019,Oklahoma,OK,Kidney,340
Waitlist Candidates,2019,Oklahoma,OK,Kidney-Pancreas,
Waitlist Candidates,2019,Oklahoma,OK,Liver,114
Waitlist Candidates,2019,Oklahoma,OK,Lung,36
Waitlist Candidates,2019,Oklahoma,OK,Pancreas,
Waitlist Candidates,2019,Oregon,OR,All,485
Waitlist Candidates,2019,Oregon,OR,Heart,42
Waitlist Candidates,2019,Oregon,OR,Kidney,305
Waitlist Candidates,2019,Oregon,OR,Kidney-Pancreas,
Waitlist Candidates,2019,Oregon,OR,Liver,109
Waitlist Candidates,2019,Oregon,OR,Lung,23
Waitlist Candidates,2019,Oregon,OR,Pancreas,
Waitlist Candidates,2019,Pacific Ocean Territories,PO,All,
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Heart,0
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Kidney,
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Kidney-Pancreas,0
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Liver,
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Lung,0
Waitlist Candidates,2019,Pacific Ocean Territories,PO,Pancreas,0
Waitlist Candidates,2019,Pennsylvania,PA,All,2872
Waitlist Candidates,2019,Pennsylvania,PA,Heart,214
Waitlist Candidates,2019,Pennsylvania,PA,Kidney,1887
Waitlist Candidates,2019,Pennsylvania,PA,Kidney-Pancreas,73
Waitlist Candidates,2019,Pennsylvania,PA,Liver,573
Waitlist Candidates,2019,Pennsylvania,PA,Lung,215
Waitlist Candidates,2019,Pennsylvania,PA,Pancreas,44
Waitlist Candidates,2019,Puerto Rico,PR,All,291
Waitlist Candidates,2019,Puerto Rico,PR,Heart,
Waitlist Candidates,2019,Puerto Rico,PR,Kidney,215
Waitlist Candidates,2019,Puerto Rico,PR,Kidney-Pancreas,16
Waitlist Candidates,2019,Puerto Rico,PR,Liver,73
Waitlist Candidates,2019,Puerto Rico,PR,Lung,
Waitlist Candidates,2019,Puerto Rico,PR,Pancreas,
Waitlist Candidates,2019,Rhode Island,RI,All,167
Waitlist Candidates,2019,Rhode Island,RI,Heart,
Waitlist Candidates,2019,Rhode Island,RI,Kidney,120
Waitlist Candidates,2019,Rhode Island,RI,Kidney-Pancreas,
Waitlist Candidates,2019,Rhode Island,RI,Liver,40
Waitlist Candidates,2019,Rhode Island,RI,Lung,
Waitlist Candidates,2019,Rhode Island,RI,Pancreas,0
Waitlist Candidates,2019,South Carolina,SC,All,1026
Waitlist Candidates,2019,South Carolina,SC,Heart,84
Waitlist Candidates,2019,South Carolina,SC,Kidney,737
Waitlist Candidates,2019,South Carolina,SC,Kidney-Pancreas,29
Waitlist Candidates,2019,South Carolina,SC,Liver,173
Waitlist Candidates,2019,South Carolina,SC,Lung,35
Waitlist Candidates,2019,South Carolina,SC,Pancreas,
Waitlist Candidates,2019,South Dakota,SD,All,151
Waitlist Candidates,2019,South Dakota,SD,Heart,
Waitlist Candidates,2019,South Dakota,SD,Kidney,94
Waitlist Candidates,2019,South Dakota,SD,Kidney-Pancreas,
Waitlist Candidates,2019,South Dakota,SD,Liver,47
Waitlist Candidates,2019,South Dakota,SD,Lung,
Waitlist Candidates,2019,South Dakota,SD,Pancreas,
Waitlist Candidates,2019,Tennessee,TN,All,1309
Waitlist Candidates,2019,Tennessee,TN,Heart,138
Waitlist Candidates,2019,Tennessee,TN,Kidney,884
Waitlist Candidates,2019,Tennessee,TN,Kidney-Pancreas,17
Waitlist Candidates,2019,Tennessee,TN,Liver,254
Waitlist Candidates,2019,Tennessee,TN,Lung,54
Waitlist Candidates,2019,Tennessee,TN,Pancreas,
Waitlist Candidates,2019,Texas,TX,All,6100
Waitlist Candidates,2019,Texas,TX,Heart,441
Waitlist Candidates,2019,Texas,TX,Kidney,4189
Waitlist Candidates,2019,Texas,TX,Kidney-Pancreas,105
Waitlist Candidates,2019,Texas,TX,Liver,1330
Waitlist Candidates,2019,Texas,TX,Lung,266
Waitlist Candidates,2019,Texas,TX,Pancreas,24
Waitlist Candidates,2019,Utah,UT,All,378
Waitlist Candidates,2019,Utah,UT,Heart,34
Waitlist Candidates,2019,Utah,UT,Kidney,225
Waitlist Candidates,2019,Utah,UT,Kidney-Pancreas,18
Waitlist Candidates,2019,Utah,UT,Liver,96
Waitlist Candidates,2019,Utah,UT,Lung,
Waitlist Candidates,2019,Utah,UT,Pancreas,0
Waitlist Candidates,2019,Vermont,VT,All,79
Waitlist Candidates,2019,Vermont,VT,Heart,
Waitlist Candidates,2019,Vermont,VT,Kidney,34
Waitlist Candidates,2019,Vermont,VT,Kidney-Pancreas,0
Waitlist Candidates,2019,Vermont,VT,Liver,33
Waitlist Candidates,2019,Vermont,VT,Lung,
Waitlist Candidates,2019,Vermont,VT,Pancreas,0
Waitlist Candidates,2019,Virgin Islands,VI,All,
Waitlist Candidates,2019,Virgin Islands,VI,Heart,
Waitlist Candidates,2019,Virgin Islands,VI,Kidney,
Waitlist Candidates,2019,Virgin Islands,VI,Kidney-Pancreas,0
Waitlist Candidates,2019,Virgin Islands,VI,Liver,
Waitlist Candidates,2019,Virgin Islands,VI,Lung,0
Waitlist Candidates,2019,Virgin Islands,VI,Pancreas,0
Waitlist Candidates,2019,Virginia,VA,All,1906
Waitlist Candidates,2019,Virginia,VA,Heart,175
Waitlist Candidates,2019,Virginia,VA,Kidney,1313
Waitlist Candidates,2019,Virginia,VA,Kidney-Pancreas,60
Waitlist Candidates,2019,Virginia,VA,Liver,364
Waitlist Candidates,2019,Virginia,VA,Lung,68
Waitlist Candidates,2019,Virginia,VA,Pancreas,27
Waitlist Candidates,2019,Washington,WA,All,968
Waitlist Candidates,2019,Washington,WA,Heart,93
Waitlist Candidates,2019,Washington,WA,Kidney,615
Waitlist Candidates,2019,Washington,WA,Kidney-Pancreas,20
Waitlist Candidates,2019,Washington,WA,Liver,211
Waitlist Candidates,2019,Washington,WA,Lung,58
Waitlist Candidates,2019,Washington,WA,Pancreas,
Waitlist Candidates,2019,West Virginia,WV,All,326
Waitlist Candidates,2019,West Virginia,WV,Heart,19
Waitlist Candidates,2019,West Virginia,WV,Kidney,172
Waitlist Candidates,2019,West Virginia,WV,Kidney-Pancreas,
Waitlist Candidates,2019,West Virginia,WV,Liver,114
Waitlist Candidates,2019,West Virginia,WV,Lung,29
Waitlist Candidates,2019,West Virginia,WV,Pancreas,
Waitlist Candidates,2019,Wisconsin,WI,All,953
Waitlist Candidates,2019,Wisconsin,WI,Heart,104
Waitlist Candidates,2019,Wisconsin,WI,Kidney,535
Waitlist Candidates,2019,Wisconsin,WI,Kidney-Pancreas,31
Waitlist Candidates,2019,Wisconsin,WI,Liver,261
Waitlist Candidates,2019,Wisconsin,WI,Lung,49
Waitlist Candidates,2019,Wisconsin,WI,Pancreas,17
Waitlist Candidates,2019,Wyoming,WY,All,57
Waitlist Candidates,2019,Wyoming,WY,Heart,
Waitlist Candidates,2019,Wyoming,WY,Kidney,42
Waitlist Candidates,2019,Wyoming,WY,Kidney-Pancreas,
Waitlist Candidates,2019,Wyoming,WY,Liver,
Waitlist Candidates,2019,Wyoming,WY,Lung,
Waitlist Candidates,2019,Wyoming,WY,Pancreas,0
Waitlist Candidates,2020,Alabama,AL,All,723
Waitlist Candidates,2020,Alabama,AL,Heart,46
Waitlist Candidates,2020,Alabama,AL,Kidney,523
Waitlist Candidates,2020,Alabama,AL,Kidney-Pancreas,
Waitlist Candidates,2020,Alabama,AL,Liver,138
Waitlist Candidates,2020,Alabama,AL,Lung,24
Waitlist Candidates,2020,Alabama,AL,Pancreas,0
Waitlist Candidates,2020,Alaska,AK,All,73
Waitlist Candidates,2020,Alaska,AK,Heart,
